m_id,prime,C1,C2,C3,C4,C5,C6,Valence,Arousal,like,u_id
99,none,0,2,-1,1,-2,0,2,2,1,19
23,lyrics,1,2,-2,1,-2,1,2,1,1,19
21,none,0,2,-1,0,0,2,2,1,2,19
29,lyrics,1,1,1,1,-1,0,1,1,1,19
17,popular,1,-1,1,1,-2,-1,0,1,-1,19
12,va,0,1,0,2,-2,-1,0,2,0,19
83,popular,0,2,-1,0,-1,2,1,1,1,19
6,va,2,0,1,1,-2,-2,-2,1,-1,19
16,none,0,1,0,0,-1,1,0,-1,0,19
50,popular,2,2,-1,2,-2,1,2,1,2,19
69,va,2,0,0,1,-2,0,0,1,1,19
76,lyrics,1,0,1,1,-1,0,0,1,0,19
66,lyrics,1,1,-1,-1,-2,0,1,0,1,19
8,va,2,-1,-1,1,-2,0,-1,-1,-1,19
42,lyrics,0,1,1,1,-1,0,1,1,1,19
59,lyrics,0,1,1,-2,-2,2,1,-2,1,19
58,lyrics,1,-1,-1,2,-2,0,0,1,0,19
32,popular,1,1,-1,2,-2,0,1,1,2,19
97,popular,1,1,-1,2,-2,1,1,2,1,19
44,none,0,1,0,1,-2,1,1,2,0,19
78,none,1,1,-1,2,-2,-1,0,2,0,19
33,va,1,1,-1,1,-2,1,1,1,1,19
63,none,0,1,1,0,-2,0,0,1,1,19
95,lyrics,0,1,-2,2,-1,-1,0,2,0,19
41,va,1,-1,-1,2,-1,1,-1,1,0,19
31,none,-1,1,0,-1,-2,0,0,1,0,19
81,va,0,1,-2,1,-2,-2,-1,-2,-1,19
77,none,-2,2,-2,1,2,2,2,1,1,19
64,va,2,-1,1,1,-2,-1,-2,-2,-2,19
35,none,1,1,-1,2,-2,-1,0,2,1,19
58,none,2,1,0,1,0,0,1,1,1,18
66,popular,1,1,0,0,0,0,1,0,1,18
56,none,2,0,1,1,0,0,-1,1,1,18
92,lyrics,2,2,0,1,1,2,2,2,2,18
79,va,2,2,-2,2,-2,-2,2,2,2,20
78,popular,0,-1,1,1,-1,1,1,-1,1,20
27,va,1,-1,1,1,-1,1,0,0,-1,20
84,va,1,1,-1,1,-2,1,2,2,1,20
49,va,1,1,1,0,0,0,1,1,1,18
15,none,0,1,1,1,1,1,1,-1,1,18
37,va,2,2,-1,2,2,2,2,1,2,18
27,none,1,1,0,1,1,2,1,1,1,18
57,none,2,2,-1,2,0,1,1,1,1,18
100,popular,1,1,0,-1,0,1,-1,1,1,18
38,va,1,0,1,1,0,0,0,-1,0,18
73,popular,1,2,-1,2,1,1,2,-1,1,20
63,va,1,0,1,1,0,1,1,1,1,18
74,va,-2,-2,1,-2,1,1,-1,-2,-1,20
94,popular,1,1,1,-1,1,1,1,-1,1,18
61,lyrics,1,1,-2,1,0,0,-1,-1,1,20
46,none,1,1,-1,1,1,1,1,0,1,18
70,va,0,1,1,-1,1,1,0,-1,1,18
84,none,2,2,-1,1,1,1,1,1,1,18
7,va,0,1,-1,2,1,1,1,2,1,18
9,lyrics,2,1,-1,1,1,2,1,1,1,18
43,none,2,1,0,1,-1,-2,-1,1,1,20
12,lyrics,1,1,1,0,1,1,1,0,1,18
95,none,2,1,0,1,1,1,2,-1,2,18
25,popular,-1,-2,1,-1,1,0,-1,-1,-1,20
28,lyrics,1,1,1,1,1,1,1,-1,1,18
30,va,1,1,-2,2,-2,-1,2,2,2,20
24,va,-2,-1,1,-1,1,-1,0,0,-1,20
44,popular,1,1,-1,0,1,2,2,0,1,18
74,popular,-1,-1,2,-1,2,-1,-2,-2,-1,18
79,none,2,1,-1,2,0,1,1,0,2,18
85,popular,2,1,-1,2,1,2,1,2,1,18
88,none,-1,-1,1,0,0,0,-2,-2,-1,20
69,lyrics,-1,-1,1,1,-1,0,-1,-1,0,20
41,none,1,-1,-1,1,0,1,1,1,0,18
75,va,1,-1,1,-1,1,0,0,1,0,20
72,va,1,2,-1,1,1,1,1,1,2,18
53,popular,2,-1,0,1,1,1,1,1,1,20
59,va,2,1,-1,-1,1,1,0,-1,1,18
18,lyrics,2,1,1,1,-1,0,1,-1,0,20
22,lyrics,2,1,0,1,1,0,1,0,-1,20
57,lyrics,2,1,-1,1,0,1,1,-1,1,20
88,va,1,-1,-1,-1,1,1,1,-1,1,18
100,va,1,2,1,-1,0,1,-1,-1,1,20
32,lyrics,1,2,1,2,1,1,1,2,1,18
40,va,1,1,0,2,1,0,1,2,1,18
73,none,1,1,-1,2,1,1,1,2,2,18
50,none,2,2,-1,2,1,1,2,2,2,18
90,none,1,2,1,2,1,2,2,2,2,18
82,lyrics,1,0,0,1,1,-1,0,1,0,18
26,none,2,1,-1,1,0,1,1,1,1,18
62,va,1,1,-1,2,1,1,1,1,0,18
60,popular,2,2,-1,1,1,1,2,1,1,18
2,none,2,2,-1,2,1,1,1,2,1,18
22,none,1,2,-1,1,1,1,1,1,1,18
87,va,1,2,-1,1,1,1,2,1,2,18
55,none,2,1,-2,1,0,1,1,1,0,18
45,va,1,1,-1,0,1,1,1,0,0,18
76,none,1,1,0,1,1,0,1,1,0,18
20,va,0,1,1,-1,0,1,1,-1,1,18
18,popular,2,1,-1,1,1,1,2,0,1,18
47,va,1,1,0,0,1,2,2,0,2,18
78,lyrics,1,1,-1,1,1,1,1,1,2,18
96,none,2,1,1,-1,1,1,2,-1,2,18
21,popular,2,1,-1,1,1,1,1,1,1,18
83,lyrics,1,1,-1,0,1,1,1,0,1,18
67,none,1,1,0,1,0,1,0,1,0,18
93,va,1,1,-2,1,1,1,2,1,1,18
51,none,1,1,-1,0,-1,1,1,0,1,18
53,va,1,2,-2,2,1,2,2,2,1,18
48,va,1,1,-2,2,1,1,2,2,1,18
34,none,2,2,0,2,0,1,2,1,2,18
30,popular,1,1,-1,2,0,0,2,1,2,18
39,popular,2,1,-1,1,1,2,2,1,2,18
2,lyrics,2,1,-1,1,1,0,1,1,1,20
42,popular,2,2,-1,2,-1,0,1,1,1,18
81,lyrics,1,0,-1,1,0,-2,-1,-1,-1,18
37,lyrics,1,1,-1,1,-1,0,1,0,1,20
33,popular,1,1,0,1,1,1,1,1,1,18
13,popular,1,1,1,1,1,-2,1,-1,1,18
89,va,2,1,-2,1,1,2,2,1,2,18
77,va,2,1,-1,1,1,1,1,1,1,20
4,none,2,2,-1,2,1,1,2,-1,2,18
67,lyrics,1,-1,1,0,-1,0,1,1,1,20
11,lyrics,1,0,2,-2,1,0,0,-2,0,18
14,lyrics,2,2,0,1,1,1,1,1,0,18
98,lyrics,1,1,-1,0,1,0,1,1,1,20
31,va,1,2,1,1,1,1,2,1,1,18
4,lyrics,-1,1,1,1,0,1,1,1,0,20
80,popular,1,2,1,0,0,1,0,-1,0,18
91,va,1,-1,1,1,1,-1,-1,1,1,20
25,va,1,1,0,-1,2,1,1,-1,2,18
19,popular,-2,-1,2,-2,-1,-2,-1,-2,-1,18
43,lyrics,0,2,0,1,1,1,1,0,1,18
69,none,1,1,0,1,1,1,2,1,1,18
68,none,1,1,0,1,0,1,1,0,1,18
66,va,2,1,-2,1,0,-2,1,1,1,20
29,none,0,0,1,2,1,0,0,1,1,18
1,none,1,-1,-1,1,1,1,-2,1,1,20
97,va,1,1,1,1,0,1,2,1,1,18
6,none,2,2,1,1,0,-2,1,1,2,18
54,lyrics,1,1,-1,1,1,1,0,1,1,18
61,popular,2,2,0,1,0,1,1,-2,1,18
52,none,1,2,-1,1,-1,-1,1,1,0,20
6,popular,-1,1,1,-1,0,-2,-2,-1,1,20
64,popular,1,0,0,-1,0,0,-1,-1,-1,18
16,popular,0,0,0,0,1,1,-1,-1,0,18
5,popular,1,1,-1,-1,2,2,2,-2,2,18
32,va,1,-1,1,2,-1,1,-1,1,1,20
42,va,1,-1,1,1,0,0,-1,0,1,20
55,popular,1,1,-1,1,-1,0,1,0,1,20
76,va,1,2,-2,1,-1,0,1,2,1,20
14,none,2,1,-1,1,-1,0,-2,1,0,20
78,va,0,0,0,1,0,0,0,1,0,4
12,none,0,0,0,1,0,0,1,1,0,4
64,lyrics,0,-1,-1,1,1,0,0,1,0,4
79,lyrics,1,1,0,1,0,1,1,0,1,4
34,popular,1,0,1,1,0,1,0,0,1,4
42,none,1,1,0,1,1,0,0,0,1,4
76,popular,0,0,0,1,0,0,0,0,0,4
64,none,1,-1,1,-1,0,-1,-1,1,1,20
98,va,0,0,0,0,0,0,0,0,-1,4
74,lyrics,0,0,1,0,1,0,0,0,0,4
22,popular,0,0,0,2,0,0,0,1,0,4
54,none,0,0,0,0,0,0,0,0,0,4
28,popular,1,0,1,0,1,0,0,0,1,4
94,lyrics,1,1,0,0,0,0,1,0,1,4
55,lyrics,0,1,0,1,1,0,0,0,1,4
5,none,0,1,0,0,1,1,1,-1,1,4
82,popular,0,1,0,0,0,0,0,1,0,4
52,va,1,1,0,0,0,0,1,1,2,4
14,va,0,-1,1,1,0,0,0,1,0,4
13,lyrics,-2,-2,-2,-2,-2,0,-2,-1,-2,20
86,va,-1,-1,-2,-2,0,1,-2,-2,1,20
85,lyrics,1,2,-2,2,-1,0,1,2,2,20
36,popular,0,0,1,-2,0,0,-1,-1,0,4
87,none,1,0,0,1,1,1,0,0,1,4
81,popular,1,1,-1,0,-2,1,-1,0,1,20
90,popular,1,0,1,-1,-2,1,1,-1,1,20
10,none,0,0,0,1,0,0,0,0,0,4
49,lyrics,1,1,0,0,0,0,1,1,1,4
8,none,0,0,0,1,0,0,0,1,0,4
39,none,1,1,0,0,0,0,2,1,2,4
21,lyrics,1,1,0,0,0,1,1,0,1,4
71,none,1,1,1,0,0,0,0,0,2,4
92,popular,0,0,0,1,0,0,0,0,-1,4
83,none,1,2,-1,1,0,1,1,1,1,20
35,lyrics,1,1,0,2,0,0,1,1,1,4
68,va,0,0,1,1,0,0,0,1,1,4
1,va,1,0,0,1,0,0,0,1,0,4
51,va,0,1,1,0,1,0,0,-1,1,4
29,va,0,0,0,1,0,0,0,0,-1,4
27,lyrics,0,1,1,0,1,0,0,-1,1,4
32,none,0,0,0,1,0,0,0,0,-1,4
38,lyrics,0,0,0,0,0,0,0,0,0,4
96,lyrics,-1,0,0,0,1,1,1,0,1,4
86,lyrics,0,1,0,0,0,0,1,0,0,4
54,lyrics,1,0,1,1,-2,1,-1,1,1,10
97,none,1,2,0,0,0,1,1,0,1,4
78,lyrics,1,1,-2,1,-2,-2,0,1,0,10
30,none,0,0,0,0,0,0,0,0,0,4
32,lyrics,2,2,1,1,-2,0,1,1,1,10
44,va,1,2,1,1,0,1,2,1,2,20
84,lyrics,0,-1,0,0,0,0,0,1,-1,4
73,none,2,2,0,1,-2,0,1,2,1,10
95,popular,0,0,1,1,1,0,0,1,1,4
14,lyrics,1,1,1,1,-2,0,0,1,0,10
75,popular,0,0,1,0,0,0,0,0,0,4
57,popular,0,0,0,1,1,0,0,1,1,4
46,lyrics,1,1,0,0,0,1,1,0,0,4
27,none,-1,1,-2,-1,1,0,1,0,0,10
41,popular,-1,-1,0,1,0,0,0,0,0,4
33,lyrics,0,0,0,1,1,0,0,1,0,4
86,popular,-1,-2,1,-2,-2,1,0,0,-1,10
73,va,1,1,0,1,0,0,1,1,1,4
58,none,2,1,1,1,1,-1,0,1,0,10
25,none,-1,-1,0,0,1,0,0,-1,-1,4
93,lyrics,1,0,1,1,0,0,0,1,1,4
5,popular,-2,1,1,-2,1,1,0,-2,0,10
45,none,-1,-1,0,0,0,0,-1,0,-1,4
11,none,0,0,1,0,0,0,0,0,1,4
87,va,2,1,0,2,0,0,0,2,1,10
50,lyrics,0,0,0,1,0,0,0,0,0,4
63,va,1,-1,1,1,-2,1,0,1,0,10
22,none,1,-2,1,2,-1,1,-1,1,0,10
26,va,1,0,0,0,0,0,0,0,0,4
16,lyrics,0,0,0,0,0,0,0,0,0,4
67,none,1,-1,1,1,1,0,-1,1,0,10
88,va,-2,-2,-2,-2,-2,-2,-2,-2,-2,10
70,va,-1,-1,1,-1,-2,1,-2,-2,-1,10
55,none,2,2,1,2,-1,1,1,2,1,10
95,none,2,1,1,1,0,1,1,1,2,10
18,popular,2,-1,1,2,-1,-1,0,1,0,10
15,none,-2,-2,1,0,-1,1,-1,-1,-1,10
96,none,-2,0,-1,-2,-2,1,0,-2,-1,10
64,popular,1,-1,1,1,-2,-2,-2,1,-1,10
29,none,1,1,1,2,-2,1,-1,1,0,10
50,none,2,1,1,2,-2,-2,1,1,0,10
51,none,-1,1,1,-2,-2,1,1,-1,0,10
44,popular,2,1,-1,1,-2,1,1,1,1,10
56,none,2,1,0,2,-2,0,0,2,1,10
45,va,2,1,0,1,1,1,0,1,0,10
62,va,2,0,1,2,-2,-2,0,1,0,10
77,popular,1,2,-2,1,-2,2,1,1,1,10
65,popular,0,1,1,-1,-2,1,0,0,0,10
57,none,2,-1,-2,1,1,-2,0,1,-1,10
9,lyrics,1,2,-2,0,-2,1,1,1,1,10
13,popular,-2,-2,1,-2,0,-2,-2,-2,-2,10
6,none,1,-2,1,1,-2,-2,-1,1,-2,10
43,lyrics,1,1,-2,1,-2,1,1,1,-2,10
87,lyrics,1,1,1,1,1,1,-1,2,1,20
37,va,1,1,-2,1,2,1,1,1,1,10
81,lyrics,1,-2,1,2,-2,-2,-2,2,-1,10
48,va,1,1,-1,2,-2,1,-1,2,1,10
19,popular,-2,0,1,-2,-2,-2,0,-2,0,10
92,lyrics,2,1,-1,2,1,1,0,2,0,10
41,none,1,-1,0,2,-2,1,0,2,0,10
39,popular,1,1,-2,1,-2,1,2,1,1,10
59,va,-2,1,1,-2,-2,1,0,-1,0,10
98,none,2,-2,-2,1,-2,1,0,1,0,10
80,popular,1,0,1,1,1,1,0,1,0,10
47,va,0,1,1,-1,-2,1,0,-1,0,10
75,none,1,1,-1,-2,1,-2,0,0,0,10
100,popular,1,1,-2,1,0,-1,0,1,1,10
68,none,2,1,-2,1,-2,1,1,1,0,10
89,va,1,2,-2,1,-2,2,2,1,1,10
23,none,1,1,-1,1,-2,1,1,1,1,10
38,va,-2,1,1,-2,-2,1,1,-2,-1,10
76,none,1,0,-2,1,-2,-2,1,1,0,10
26,none,1,1,-1,2,-2,1,0,1,1,10
24,lyrics,-2,-2,1,-2,1,-2,-2,-1,-2,10
68,popular,2,1,-2,1,-1,0,1,2,1,20
34,none,2,1,0,1,-2,1,0,1,0,10
92,va,2,2,-2,2,-2,1,2,2,2,20
66,popular,1,1,-1,0,-2,1,0,0,1,10
33,none,2,1,-2,1,1,1,2,1,1,20
11,lyrics,-2,-2,1,-2,-2,1,-1,-1,0,10
62,lyrics,2,2,-2,1,-1,-1,1,1,1,20
3,popular,2,2,-2,1,1,1,2,1,1,10
30,popular,-2,1,-2,2,-2,-2,0,2,2,10
63,lyrics,1,-1,1,1,0,1,-1,1,1,20
72,va,1,1,1,2,0,1,0,2,1,10
48,lyrics,1,1,-1,2,1,0,0,2,2,20
85,popular,2,1,1,2,-1,0,1,2,-1,10
25,va,-2,0,1,-2,2,1,0,-1,-2,10
79,none,2,1,1,2,-2,1,0,1,0,10
82,lyrics,2,1,1,2,1,1,-1,2,-1,10
28,lyrics,2,2,1,1,-1,1,0,1,2,10
69,none,1,1,1,1,1,1,1,1,0,10
90,none,2,-2,1,1,-2,1,-1,1,0,10
8,popular,2,1,1,2,-1,0,0,2,1,10
99,lyrics,2,1,1,1,-2,0,0,1,-1,10
4,none,1,1,1,-1,-2,1,-1,-1,0,10
7,popular,0,0,0,1,1,0,0,0,0,4
80,lyrics,0,-1,0,0,0,0,0,0,0,4
43,va,1,0,0,1,1,0,0,0,1,4
23,popular,0,0,0,1,0,0,0,1,0,4
15,lyrics,-1,-1,0,0,0,0,0,0,0,4
40,lyrics,0,0,0,1,0,0,0,1,0,4
19,lyrics,-1,0,1,0,0,0,0,0,1,4
99,va,1,1,0,1,0,0,1,1,1,4
89,none,1,1,0,0,0,0,1,0,1,4
58,va,0,0,0,1,0,0,0,1,0,4
24,none,0,0,0,0,1,0,0,0,0,4
81,none,0,0,1,1,0,0,0,0,0,4
56,popular,0,-1,0,0,0,0,0,0,0,4
13,va,0,1,0,0,0,0,0,-1,1,4
18,none,0,-1,0,1,0,0,0,0,0,4
63,popular,1,0,0,1,0,0,0,0,0,4
31,popular,0,0,0,0,0,0,1,0,0,4
37,popular,0,1,0,0,2,0,1,0,0,4
62,none,1,0,0,1,0,0,0,0,0,4
60,lyrics,1,1,0,0,0,0,0,0,0,4
83,va,1,1,0,0,1,1,1,0,1,4
100,none,1,0,0,0,0,0,0,0,0,4
3,lyrics,0,0,0,0,0,0,1,0,1,4
47,none,1,1,0,0,0,1,1,0,1,4
77,lyrics,1,1,0,0,0,1,1,1,2,4
44,lyrics,0,1,0,1,0,0,0,0,0,4
70,none,1,1,1,0,0,0,1,-1,1,4
53,none,0,0,0,0,0,0,0,1,0,4
4,va,0,1,0,0,0,1,1,0,1,4
16,popular,1,1,0,-2,-1,1,0,0,0,10
10,popular,2,2,-1,1,1,-1,0,1,1,10
53,va,2,1,1,1,2,1,1,1,1,10
91,lyrics,1,0,1,0,0,0,-1,0,0,10
83,lyrics,1,1,-1,0,-2,1,1,0,1,10
74,popular,-2,-2,1,-2,1,1,-1,-2,1,10
1,lyrics,0,0,1,0,-1,1,0,-1,0,10
2,none,2,1,0,1,-1,0,0,1,1,10
94,popular,1,1,1,0,-1,2,0,0,1,10
17,lyrics,1,1,1,1,0,0,-1,1,0,20
71,lyrics,1,2,-2,0,-2,2,2,0,2,10
52,popular,1,2,0,-1,-1,1,1,1,1,10
96,va,-1,1,1,-1,0,1,1,-2,-1,20
72,lyrics,1,2,-2,2,0,1,2,2,0,20
47,lyrics,1,2,-2,0,0,1,1,-1,1,20
12,lyrics,2,2,1,1,-1,1,-1,1,1,10
46,popular,1,1,-2,1,0,1,1,-1,0,20
7,va,2,1,0,1,-2,1,1,1,1,10
97,va,1,1,-1,1,-2,-2,1,1,0,10
84,none,1,0,0,2,-2,1,0,1,0,10
17,va,2,-1,1,2,1,1,-1,1,0,10
60,popular,0,1,1,0,-2,-2,0,0,0,10
38,popular,-1,-2,2,-1,-2,0,0,-2,0,20
5,lyrics,-2,-1,1,-2,2,1,0,0,-1,20
21,popular,1,1,-2,0,-2,2,1,0,1,10
65,none,-1,-1,1,0,-2,1,1,-2,0,20
46,none,1,1,-1,0,-2,1,0,0,-1,10
58,popular,1,2,1,1,-2,0,1,2,1,20
42,popular,2,1,0,1,-2,1,0,1,1,10
9,va,1,2,-2,1,-1,1,2,1,1,20
97,lyrics,1,1,-1,1,0,0,1,1,1,20
31,va,0,0,0,-1,-2,1,0,0,0,10
59,popular,-1,-1,2,1,0,0,-1,-1,0,20
33,popular,2,0,1,1,1,1,1,1,1,10
16,va,1,-1,1,-1,1,0,-1,-1,1,20
39,lyrics,1,2,1,1,0,1,2,1,1,20
36,lyrics,-1,-1,1,-2,-1,1,0,-1,-1,10
88,lyrics,0,2,0,0,0,0,1,0,1,4
11,va,-1,0,1,-2,-2,0,-2,-2,0,20
89,popular,2,2,-2,1,0,1,2,1,1,20
6,lyrics,0,0,0,1,0,0,0,1,0,4
49,va,2,1,1,1,0,0,1,1,2,10
66,none,1,0,0,0,0,0,0,0,0,4
99,popular,1,1,-2,1,-1,0,2,1,2,20
40,popular,1,-1,1,2,1,-2,-1,2,1,20
20,none,0,1,0,0,0,0,0,-1,0,4
20,va,-2,-2,1,-2,-2,1,-1,-2,0,10
51,none,0,1,1,0,0,0,1,-1,1,4
35,popular,2,2,-2,2,-2,-2,0,2,1,10
12,popular,1,1,1,1,-1,0,-1,1,1,20
45,va,0,-1,0,0,0,0,-1,0,0,4
34,va,2,2,-2,1,0,-1,2,-1,1,20
93,va,1,0,0,1,1,-1,0,1,-2,10
59,va,1,1,1,0,0,0,1,-1,1,4
3,va,1,1,0,1,0,1,0,1,1,20
36,none,-1,-1,2,-2,0,0,-2,-2,-1,20
41,lyrics,1,-1,1,2,1,-1,-1,2,1,20
71,va,2,2,-2,1,-2,1,2,1,2,20
40,va,2,1,1,2,1,-1,0,2,-2,10
80,va,1,0,-1,1,0,1,1,-1,0,20
61,popular,-2,0,1,-2,-2,1,0,-2,0,10
45,popular,1,-1,1,2,0,1,-2,2,1,20
50,va,2,1,-1,1,0,1,2,2,1,20
95,va,1,-1,1,1,1,-1,1,0,0,20
8,lyrics,2,-1,1,2,1,-2,-1,2,2,20
19,va,-1,-2,1,-1,-1,-1,-1,0,0,20
20,popular,0,-1,1,0,1,1,-1,-1,0,20
49,popular,1,1,-2,1,1,0,2,2,1,20
37,va,0,1,0,1,1,0,1,1,0,4
93,popular,1,2,-1,1,0,1,2,1,2,20
70,lyrics,0,-2,2,0,1,-1,-2,0,0,20
2,none,0,1,0,0,0,0,0,1,0,4
20,va,0,1,1,0,0,0,0,-1,0,4
21,va,1,1,-1,0,-1,1,2,1,1,20
28,va,1,1,0,1,-1,0,-1,1,1,20
26,popular,1,1,-1,1,0,0,1,1,1,20
10,va,1,-1,1,1,-1,0,-1,0,1,20
56,va,2,0,1,2,0,-1,-1,2,1,20
7,lyrics,1,-1,1,2,1,-2,-1,2,2,20
82,none,1,-1,1,2,0,-2,-1,2,1,20
35,va,2,1,-1,2,0,-2,1,2,2,20
29,popular,1,-2,1,2,-1,0,1,1,1,20
80,popular,0,0,0,0,0,0,0,0,-1,4
18,popular,0,0,1,1,0,0,0,0,0,4
64,popular,0,0,0,0,1,0,0,0,0,4
16,popular,0,0,0,0,0,0,0,0,-1,4
87,va,1,0,1,0,1,0,0,1,1,4
51,lyrics,1,1,-1,1,0,0,1,-1,0,20
23,va,1,1,-1,1,0,-1,1,1,1,20
54,popular,1,0,1,2,1,0,0,1,1,20
10,popular,0,0,0,0,0,0,0,0,0,4
94,va,0,1,-2,0,-1,0,1,0,1,20
60,va,0,1,-2,1,1,1,2,1,2,20
15,va,1,0,1,0,1,0,0,-1,0,20
31,lyrics,1,1,-2,0,-2,1,0,-1,0,20
53,va,0,0,0,0,0,0,1,1,0,4
100,popular,0,0,0,0,0,0,-1,0,0,4
86,popular,0,1,0,0,0,0,0,0,0,4
52,popular,1,1,0,0,0,0,1,0,1,4
35,popular,1,0,0,1,0,0,0,1,0,4
99,lyrics,1,1,0,0,0,0,1,0,1,4
87,popular,1,1,1,1,-1,1,0,2,1,20
96,popular,1,0,1,-1,-1,0,-1,-2,-1,20
56,lyrics,1,0,1,1,-2,-1,-1,2,1,20
98,popular,1,-1,2,2,-1,-2,-1,2,1,20
9,popular,1,2,-2,1,0,1,2,1,1,20
10,lyrics,1,1,-1,1,1,-2,1,1,1,20
1,popular,1,-2,1,2,1,-1,0,2,2,20
51,popular,-1,1,-1,-2,-1,0,1,-2,0,20
66,lyrics,1,1,-2,1,0,-2,1,1,1,20
59,lyrics,0,-1,1,-1,1,1,-1,0,1,20
81,va,1,-1,1,1,-1,-1,-1,2,1,20
35,none,1,1,1,1,1,-2,-1,2,2,20
22,va,1,-2,2,2,-2,-2,-2,2,2,20
74,none,-1,-2,2,-2,0,-1,-1,-1,0,20
95,lyrics,-1,-2,2,0,1,0,-2,0,0,20
5,va,-2,1,-2,-2,1,1,2,-2,0,20
32,popular,2,2,-1,1,0,1,1,1,1,20
86,none,-1,0,1,-1,0,0,-1,-2,-1,20
63,none,2,0,1,2,-1,0,-1,2,1,20
77,none,1,0,1,1,1,1,2,1,1,20
52,lyrics,2,-1,1,1,-2,0,0,1,1,20
21,none,0,1,-2,0,1,1,2,0,0,20
70,popular,-1,1,0,-1,-1,0,-1,-1,0,20
60,none,2,1,-1,1,1,0,1,1,2,20
12,va,1,1,0,2,-1,-1,0,2,1,20
20,lyrics,1,0,1,-2,0,-2,-1,-1,1,20
71,popular,2,2,-1,1,-1,-2,2,1,2,20
39,va,1,0,1,1,1,1,2,1,0,20
2,va,1,-1,1,1,-1,0,-1,2,1,20
33,va,1,1,-2,1,0,1,2,1,2,20
30,lyrics,2,1,1,2,1,-2,-2,2,1,20
88,popular,-1,-2,1,-2,-1,-2,-1,-2,-1,20
67,popular,0,-2,1,0,-2,0,-1,0,0,20
55,va,1,1,0,1,-1,1,1,1,1,20
25,lyrics,1,-1,1,1,2,1,-1,1,0,20
97,popular,1,1,-2,1,1,1,2,2,2,20
73,lyrics,1,1,-2,1,1,0,2,1,1,20
61,va,0,-1,1,-2,-1,1,-2,-1,0,20
16,none,1,-1,1,1,-1,1,1,0,0,20
57,va,2,1,-1,2,1,-2,1,2,1,20
94,none,1,1,1,0,1,1,-1,0,0,20
19,none,-1,-1,1,-2,-1,-2,-2,-1,-1,20
62,popular,2,1,-2,2,1,-2,2,2,2,20
83,popular,1,2,-2,1,1,1,2,1,0,20
42,lyrics,1,1,1,1,1,1,0,1,1,20
80,none,1,0,1,1,-1,0,0,1,1,20
72,popular,2,1,1,2,-2,1,1,2,2,20
49,none,2,2,-2,1,-2,-2,2,2,2,20
38,none,-2,-2,2,-2,0,-2,-2,-2,-1,20
92,none,2,2,0,1,1,1,1,2,2,20
27,popular,2,1,0,1,0,1,0,1,0,20
11,popular,-1,-1,1,0,1,-1,-1,0,1,20
44,none,1,0,0,1,0,1,-1,-1,1,20
69,va,-1,-1,1,-1,0,0,-2,-1,-1,20
47,popular,1,1,-2,-1,1,1,2,-1,1,20
18,va,2,-2,1,2,1,0,-2,2,1,20
54,va,2,1,1,2,-1,0,0,2,1,20
58,lyrics,1,-1,1,0,-1,0,0,2,0,20
84,popular,2,2,1,2,-1,1,1,2,2,20
41,va,2,-2,2,2,-1,0,-2,2,0,20
23,lyrics,1,-2,-1,1,0,1,0,2,1,20
99,none,2,1,-2,1,-1,1,1,1,1,20
100,lyrics,1,-1,1,1,1,0,-1,1,1,20
82,va,1,1,-1,2,1,-1,0,2,-1,20
31,none,1,-1,1,-1,1,0,-1,-1,-1,20
76,lyrics,1,1,-1,1,0,-2,-1,1,1,20
68,lyrics,1,1,0,1,-1,1,1,1,1,20
91,none,1,-1,1,1,-1,1,-2,1,0,20
17,popular,1,-1,1,2,0,-1,-1,2,1,20
29,lyrics,0,-1,1,2,-2,0,-1,2,1,20
50,popular,2,1,1,2,1,0,1,2,2,20
48,popular,1,1,-1,2,1,1,2,2,2,20
75,lyrics,1,-1,1,0,1,0,0,0,0,20
15,popular,1,-1,1,-1,0,0,-1,-1,0,20
46,va,1,1,-1,1,0,1,2,1,1,20
34,lyrics,0,1,1,0,1,0,1,-1,0,20
4,popular,1,1,0,1,1,-1,1,1,1,20
8,va,2,-1,2,2,-1,0,-2,2,2,20
53,lyrics,1,-1,1,-1,1,1,1,0,-1,20
93,none,1,0,-1,1,0,1,2,1,1,20
89,lyrics,1,2,-2,1,1,1,2,0,1,20
26,lyrics,1,0,0,1,-2,-2,0,1,1,20
28,none,1,1,0,1,1,0,-1,1,1,20
64,va,1,-1,2,1,0,0,-2,0,0,20
45,lyrics,2,-1,1,0,1,0,1,-1,1,20
65,va,-1,-1,2,-2,0,1,-1,-2,0,20
78,none,1,-1,1,1,-1,0,-1,1,1,20
6,va,2,1,1,1,-1,-2,-2,1,0,20
14,popular,2,0,1,1,-1,0,-1,1,1,20
13,none,-1,-2,1,-2,-1,-2,-1,-2,0,20
90,va,1,1,0,1,1,0,-1,1,1,20
85,va,2,-1,1,2,1,1,-2,2,1,20
24,popular,-1,-1,0,-1,1,-2,0,-2,-1,20
79,popular,2,1,0,2,0,1,2,2,1,20
37,none,1,1,-1,1,1,0,1,2,1,20
7,none,2,-1,1,2,0,0,-2,2,1,20
40,none,2,0,1,2,-1,0,-2,2,1,20
43,popular,1,1,0,1,1,1,-1,1,1,20
36,va,-1,-1,1,-2,-2,0,-1,-2,-1,20
3,none,1,1,-1,0,1,0,1,0,1,20
47,va,1,1,0,0,0,1,1,0,1,4
49,va,1,1,0,1,0,0,1,1,1,4
14,lyrics,0,0,1,1,0,0,0,1,1,4
